,score
417,-0.7916666666666667
418,0.833333333333333
419,0.9848484848484848
420,-0.95
421,0.75
422,-0.9166666666666666
423,0.9761904761904759
424,0.9285714285714285
425,0.9062499999999999
426,0.8749999999999998
427,-0.7499999999999998
428,0.9761904761904759
429,0.9545454545454541
430,0.9848484848484848
431,0.8939393939393941
432,0.9687499999999998
433,0.9029850746268657
434,-0.9249999999999999
435,0.9545454545454541
436,0.9687499999999998
437,0.9687499999999998
438,-0.95
439,-0.9375
440,0.6428571428571426
441,-0.8999999999999999
442,0.9545454545454541
443,-0.875
444,0.9666666666666663
445,-0.875
446,-0.9166666666666666
447,0.9687499999999998
448,0.9545454545454541
449,0.833333333333333
450,-0.9375
451,-0.9545454545454545
452,0.6249999999999998
453,0.8749999999999998
454,0.9761904761904759
455,-0.9375
456,-0.95
457,-0.9166666666666666
458,-0.8333333333333333
459,-0.95
460,-0.8333333333333333
461,0.8999999999999997
462,-0.875
463,0.8999999999999997
464,-0.728658536585366
465,0.9545454545454541
466,0.9666666666666663
467,0.9545454545454541
468,0.8928571428571429
469,0.9545454545454541
470,-0.95
471,0.9848484848484848
472,0.9666666666666663
473,0.9545454545454541
474,0.9166666666666667
475,-0.9375
476,0.9444444444444444
477,0.531847133757962
478,0.8749999999999998
479,0.9545454545454541
480,0.9545454545454541
481,0.9761904761904759
482,-0.9166666666666666
483,0.9666666666666663
484,-0.8333333333333333
485,0.8749999999999998
486,-0.9166666666666666
487,-0.9166666666666666
488,0.9848484848484848
489,-0.90625
490,-0.9166666666666666
491,-0.9285714285714285
492,0.9545454545454541
493,-0.8333333333333333
494,0.9848484848484848
495,-0.875
496,-0.9249999999999999
497,0.9029850746268657
498,0.833333333333333
499,-0.9545454545454545
500,0.9687499999999998
501,0.9545454545454541
502,0.9848484848484848
503,-0.9166666666666666
504,0.9545454545454541
505,-0.9249999999999999
506,-0.90625
507,0.9029850746268657
508,-0.95
509,0.9761904761904759
510,0.9666666666666663
511,0.9848484848484848
512,0.9029850746268657
513,0.8500000000000002
514,-0.95
515,0.9666666666666663
516,-0.9166666666666666
517,-0.95
518,-0.875
519,0.9848484848484848
520,0.9848484848484848
521,0.9545454545454541
522,0.9545454545454541
523,0.9666666666666663
524,-0.8999999999999999
525,0.6944444444444444
526,-0.9666666666666667
527,0.9615384615384616
528,0.9848484848484848
529,0.9545454545454541
530,0.8749999999999998
531,0.9545454545454541
532,0.6739130434782606
533,0.9000000000000002
534,-0.95
535,0.7822580645161288
536,0.9615384615384616
537,0.9545454545454541
538,0.5
539,-0.9375
540,0.9444444444444444
541,-0.90625
542,0.8999999999999997
543,0.9666666666666663
544,0.9761904761904759
545,-0.8392857142857144
546,0.7822580645161288
547,-0.875
548,0.8999999999999997
549,0.9666666666666663
550,0.8125000000000002
551,0.9848484848484848
552,0.9761904761904759
553,-0.9545454545454545
554,0.9062499999999999
555,-0.8999999999999999
556,0.5
557,-0.95
558,0.9848484848484848
559,-0.8999999999999999
560,0.9761904761904759
561,-0.9285714285714285
562,0.9545454545454541
563,0.9545454545454541
564,-0.837962962962963
565,0.9062499999999999
566,-0.95
567,0.9545454545454541
568,0.833333333333333
569,0.9666666666666663
570,-0.95
571,-0.8333333333333333
572,0.9029850746268657
573,-0.8333333333333333
574,0.6369863013698631
575,0.9761904761904759
576,0.9029850746268657
577,0.9499999999999996
578,0.9761904761904759
579,0.75
580,0.9666666666666663
581,0.9761904761904759
582,0.8500000000000002
583,0.9848484848484848
584,0.9545454545454541
585,-0.9375
586,0.9029850746268657
587,0.531847133757962
588,0.9545454545454541
589,-0.95
590,-0.7954545454545455
591,-0.8333333333333333
592,0.9062499999999999
593,0.7822580645161288
594,-0.9545454545454545
595,0.9545454545454541
596,0.9029850746268657
597,0.9666666666666663
598,0.8999999999999997
599,0.9545454545454541
600,0.8999999999999997
601,0.9687499999999998
602,0.8999999999999997
603,0.9848484848484848
604,0.8939393939393941
605,0.9666666666666663
606,0.9029850746268657
607,0.8125000000000002
608,0.9545454545454541
609,-0.875
610,0.9499999999999996
611,-0.95
612,0.8125000000000002
613,0.9545454545454541
614,0.9666666666666663
615,0.9761904761904759
616,0.9062499999999999
617,0.9029850746268657
618,-0.9375
619,0.9029850746268657
620,-0.95
621,0.8749999999999998
622,0.9029850746268657
623,0.9761904761904759
624,0.9545454545454541
625,0.9761904761904759
626,-0.95
627,-0.9166666666666666
628,-0.9444444444444444
629,0.9545454545454541
630,0.9545454545454541
631,-0.9375
632,-0.95
633,-0.9285714285714285
634,-0.9375
635,-0.9285714285714285
636,-0.9375
637,-0.9375
638,-0.90625
639,0.9761904761904759
640,0.9285714285714285
641,-0.7727272727272727
642,-0.9249999999999999
643,-0.8999999999999999
644,0.8749999999999998
645,-0.9375
646,0.9761904761904759
647,-0.95
648,-0.5833333333333333
649,-0.95
650,-0.9545454545454545
651,0.9545454545454541
652,0.9761904761904759
653,0.9000000000000002
654,0.9666666666666663
655,0.9848484848484848
656,0.9545454545454541
657,-0.95
658,0.9848484848484848
659,0.8999999999999997
660,-0.5476190476190476
661,0.9062499999999999
662,0.9545454545454541
663,0.9615384615384616
664,-0.8999999999999999
665,-0.95
666,0.8939393939393941
667,0.8749999999999998
668,-0.9444444444444444
669,0.8500000000000002
670,0.9545454545454541
671,0.5
672,-0.95
673,0.5
674,0.6111111111111113
675,0.75
676,0.9000000000000002
677,0.9687499999999998
678,0.9062499999999999
679,0.9848484848484848
680,-0.9166666666666666
681,-0.9249999999999999
682,-0.95
683,-0.95
684,0.8749999999999998
685,0.9029850746268657
686,-0.9375
687,-0.90625
688,-0.8999999999999999
689,0.9848484848484848
690,0.9029850746268657
691,0.9848484848484848
692,0.7857142857142859
693,0.9444444444444444
694,-0.95
695,-0.9375
696,-0.9166666666666666
697,0.9666666666666663
698,0.9615384615384616
699,0.7822580645161288
700,0.8999999999999997
701,0.9761904761904759
702,-0.875
703,-0.9166666666666666
704,-0.95
705,-0.8999999999999999
706,0.9615384615384616
707,-0.8846153846153846
708,-0.9166666666666666
709,0.9848484848484848
710,0.9545454545454541
711,0.9848484848484848
712,0.9848484848484848
713,0.9545454545454541
714,-0.837962962962963
715,-0.90625
716,0.9615384615384616
717,-0.9166666666666666
718,-0.9615384615384616
719,-0.9249999999999999
720,-0.95
721,0.9545454545454541
722,-0.9166666666666666
723,-0.9375
724,0.9062499999999999
725,0.9848484848484848
726,-0.9166666666666666
727,0.9029850746268657
728,-0.9166666666666666
729,-0.95
730,0.9666666666666663
731,0.833333333333333
732,0.8939393939393941
733,0.9545454545454541
734,0.5
735,0.9545454545454541
736,-0.9444444444444444
737,-0.9545454545454545
738,0.9285714285714285
739,-0.837962962962963
740,0.9285714285714285
741,-0.95
742,0.9761904761904759
743,0.9666666666666663
744,-0.90625
745,0.5109090909090909
746,-0.9375
747,0.9062499999999999
748,-0.95
749,-0.9545454545454545
750,-0.9666666666666667
751,-0.95
752,0.7822580645161288
753,0.8928571428571429
754,0.7822580645161288
755,-0.95
756,-0.9375
757,-0.837962962962963
758,-0.8999999999999999
759,0.9545454545454541
760,0.9029850746268657
761,0.9545454545454541
762,0.8928571428571429
763,0.9545454545454541
764,0.9848484848484848
765,0.9029850746268657
766,0.9848484848484848
767,0.9761904761904759
768,0.9062499999999999
769,-0.95
770,0.9166666666666667
771,0.9761904761904759
772,0.5
773,0.6607142857142856
774,-0.9166666666666666
775,-0.9545454545454545
776,-0.95
777,0.8939393939393941
778,-0.837962962962963
779,-0.9166666666666666
780,0.9545454545454541
781,-0.875
782,-0.9166666666666666
783,-0.75
784,-0.8999999999999999
785,0.9848484848484848
786,-0.9375
787,-0.9545454545454545
788,0.9062499999999999
789,0.9444444444444444
790,0.8125000000000002
791,-0.875
792,0.9545454545454541
793,-0.9166666666666666
794,-0.95
795,0.9761904761904759
796,0.9761904761904759
797,0.6149825783972126
798,-0.8999999999999999
799,0.8749999999999998
800,-0.95
801,0.9848484848484848
802,-0.837962962962963
803,0.8999999999999997
804,-0.8999999999999999
805,-0.9166666666666666
806,0.9545454545454541
807,-0.8333333333333333
808,0.9615384615384616
809,-0.95
810,-0.8333333333333333
811,0.9666666666666663
812,0.9062499999999999
813,0.9687499999999998
814,-0.9375
815,-0.8333333333333333
816,0.9062499999999999
817,0.8749999999999998
818,0.9848484848484848
819,0.9062499999999999
820,0.8939393939393941
821,0.8939393939393941
822,-0.837962962962963
823,-0.9375
824,0.9761904761904759
825,0.9029850746268657
826,0.9666666666666663
827,-0.9545454545454545
828,0.9615384615384616
829,0.9545454545454541
830,-0.95
831,0.9761904761904759
832,0.8939393939393941
833,0.9545454545454541
834,0.8500000000000002
835,-0.9615384615384616
836,0.9545454545454541
837,-0.9615384615384616
838,0.8749999999999998
839,-0.9545454545454545
840,0.8999999999999997
841,0.9545454545454541
842,0.8125000000000002
843,-0.875
844,-0.8999999999999999
845,0.9545454545454541
846,-0.95
847,-0.9666666666666667
848,0.833333333333333
849,-0.95
850,-0.9249999999999999
851,-0.875
852,0.9848484848484848
853,0.9545454545454541
854,0.8999999999999997
855,0.9545454545454541
856,-0.95
857,-0.9166666666666666
858,0.9666666666666663
859,-0.75
860,0.9166666666666667
861,-0.9166666666666666
862,-0.9375
863,-0.9615384615384616
864,0.8999999999999997
865,-0.85
866,-0.95
867,-0.837962962962963
868,0.9761904761904759
869,0.9545454545454541
870,0.9499999999999996
871,-0.95
872,-0.95
873,0.9615384615384616
874,-0.95
875,0.9444444444444444
876,-0.9166666666666666
877,-0.95
878,-0.7954545454545455
879,0.9029850746268657
880,0.9666666666666663
881,0.9761904761904759
882,-0.875
883,0.9062499999999999
884,-0.875
885,-0.9545454545454545
886,0.7352941176470588
887,0.9848484848484848
888,-0.8333333333333333
889,-0.9615384615384616
890,-0.9545454545454545
891,0.9761904761904759
892,-0.875
893,-0.9375
894,0.9545454545454541
895,-0.95
896,0.8749999999999998
897,-0.8333333333333333
898,-0.9444444444444444
899,0.9545454545454541
900,-0.8999999999999999
901,-0.8333333333333333
902,0.9545454545454541
903,-0.95
904,0.9761904761904759
905,0.8749999999999998
906,0.9761904761904759
907,-0.9285714285714285
908,-0.9166666666666666
909,-0.8999999999999999
910,-0.9545454545454545
911,0.9029850746268657
912,0.9166666666666667
913,-0.9166666666666666
914,-0.8529411764705883
915,0.9285714285714285
916,0.9687499999999998
917,0.9848484848484848
918,0.9545454545454541
919,0.8928571428571429
920,-0.868421052631579
921,0.9029850746268657
922,-0.7857142857142857
923,0.9444444444444444
924,-0.9166666666666666
925,-0.8333333333333333
926,-0.9166666666666666
927,-0.8076923076923076
928,-0.8999999999999999
929,-0.875
930,0.9761904761904759
931,-0.875
932,-0.8999999999999999
933,-0.9375
934,0.9166666666666667
935,-0.9375
936,-0.9545454545454545
937,0.9761904761904759
938,0.9848484848484848
939,0.9687499999999998
940,-0.9375
941,0.9444444444444444
942,-0.95
943,-0.8333333333333333
944,0.9545454545454541
945,0.8500000000000002
946,0.9848484848484848
947,0.8999999999999997
948,0.7916666666666665
949,-0.9375
950,-0.75
951,-0.9285714285714285
952,0.9062499999999999
953,0.9499999999999996
954,-0.9545454545454545
955,-0.875
956,0.9029850746268657
957,0.8928571428571429
958,-0.7727272727272727
959,0.9545454545454541
960,0.9666666666666663
961,0.8636363636363634
962,-0.8999999999999999
963,-0.8999999999999999
964,0.9545454545454541
965,0.9761904761904759
966,0.9615384615384616
967,0.9545454545454541
968,0.8636363636363634
969,0.9615384615384616
970,-0.9166666666666666
971,-0.9375
972,-0.9375
973,0.9687499999999998
974,-0.8333333333333333
975,0.8636363636363634
976,-0.9166666666666666
977,0.9761904761904759
978,-0.9615384615384616
979,0.9761904761904759
980,0.9761904761904759
981,-0.95
982,0.9761904761904759
983,-0.9166666666666666
984,0.8999999999999997
985,-0.9444444444444444
986,0.9545454545454541
987,0.8928571428571429
988,-0.9375
989,-0.95
990,-0.9545454545454545
991,-0.9285714285714285
992,-0.95
993,-0.95
994,-0.95
995,0.9545454545454541
996,0.9166666666666667
997,-0.95
998,0.9761904761904759
999,0.833333333333333
1000,-0.95
1001,0.9545454545454541
1002,0.9761904761904759
1003,-0.95
1004,-0.875
1005,0.9029850746268657
1006,-0.9375
1007,-0.95
1008,-0.9545454545454545
1009,0.9545454545454541
1010,0.9761904761904759
1011,-0.9545454545454545
1012,0.9545454545454541
1013,-0.95
1014,-0.8333333333333333
1015,0.9545454545454541
1016,-0.837962962962963
1017,-0.8999999999999999
1018,0.9615384615384616
1019,0.9545454545454541
1020,-0.95
1021,0.9062499999999999
1022,0.9545454545454541
1023,-0.9375
1024,0.8500000000000002
1025,-0.95
1026,0.9545454545454541
1027,0.9029850746268657
1028,0.9545454545454541
1029,-0.95
1030,-0.9545454545454545
1031,-0.8076923076923076
1032,0.9545454545454541
1033,-0.95
1034,-0.8999999999999999
1035,-0.95
1036,-0.9166666666666666
1037,0.8749999999999998
1038,0.9761904761904759
1039,0.767857142857143
1040,-0.9375
1041,-0.9545454545454545
1042,-0.875
1043,-0.9166666666666666
1044,0.8999999999999997
1045,0.9761904761904759
1046,0.9848484848484848
1047,-0.8846153846153846
1048,0.9545454545454541
1049,0.9687499999999998
1050,-0.9615384615384616
1051,-0.95
1052,0.9545454545454541
1053,0.9545454545454541
1054,0.833333333333333
1055,0.9062499999999999
1056,0.8749999999999998
1057,0.8214285714285713
1058,0.9761904761904759
1059,0.8749999999999998
1060,0.8749999999999998
1061,-0.8999999999999999
1062,-0.9545454545454545
1063,0.8999999999999997
1064,-0.9375
1065,-0.9375
1066,-0.9285714285714285
1067,0.9545454545454541
1068,-0.9375
1069,-0.95
1070,-0.8999999999999999
1071,0.9545454545454541
1072,-0.9166666666666666
1073,0.9545454545454541
1074,-0.9166666666666666
1075,-0.9166666666666666
1076,0.8636363636363634
1077,-0.9375
1078,-0.95
1079,-0.9545454545454545
1080,-0.875
1081,-0.95
1082,0.8999999999999997
1083,0.9545454545454541
1084,0.9545454545454541
1085,-0.9166666666666666
1086,0.9545454545454541
1087,-0.9545454545454545
1088,-0.9666666666666667
1089,-0.9166666666666666
1090,-0.875
1091,0.9545454545454541
1092,0.9545454545454541
1093,-0.95
1094,-0.837962962962963
1095,0.9545454545454541
1096,-0.9545454545454545
1097,-0.95
1098,0.9062499999999999
1099,-0.875
1100,-0.875
1101,-0.9375
1102,0.9761904761904759
1103,0.767857142857143
1104,-0.9285714285714285
1105,0.8125000000000002
1106,0.9761904761904759
1107,0.8749999999999998
1108,-0.95
1109,0.9545454545454541
1110,-0.95
1111,-0.9166666666666666
1112,0.9545454545454541
1113,-0.875
1114,0.8928571428571429
1115,-0.9249999999999999
1116,0.8999999999999997
1117,0.75
1118,-0.95
1119,-0.95
1120,-0.9375
1121,-0.8333333333333333
1122,0.9848484848484848
1123,0.9545454545454541
1124,0.9029850746268657
1125,0.9545454545454541
1126,-0.95
1127,0.9545454545454541
1128,-0.95
1129,-0.95
1130,-0.95
1131,-0.8999999999999999
1132,-0.9615384615384616
1133,-0.8999999999999999
1134,-0.95
1135,0.9545454545454541
1136,0.8928571428571429
1137,-0.95
1138,0.9687499999999998
1139,0.9761904761904759
1140,-0.8846153846153846
1141,0.8999999999999997
1142,-0.875
1143,-0.9249999999999999
1144,0.9029850746268657
1145,-0.8999999999999999
1146,-0.9166666666666666
1147,0.9444444444444444
1148,-0.95
1149,0.9545454545454541
1150,-0.9444444444444444
1151,0.9666666666666663
1152,0.9761904761904759
1153,0.9166666666666667
1154,-0.9166666666666666
1155,0.9444444444444444
1156,0.9545454545454541
1157,-0.9375
1158,-0.95
1159,0.8636363636363634
1160,-0.9615384615384616
1161,-0.9545454545454545
1162,0.8999999999999997
1163,0.9062499999999999
1164,0.8928571428571429
1165,0.75
1166,0.9285714285714285
1167,0.9029850746268657
1168,0.9761904761904759
1169,0.9545454545454541
1170,0.833333333333333
1171,0.9761904761904759
1172,0.9761904761904759
1173,-0.9545454545454545
1174,-0.95
1175,-0.8333333333333333
1176,0.9545454545454541
1177,-0.95
1178,0.8749999999999998
1179,0.9848484848484848
1180,0.9285714285714285
1181,0.9285714285714285
1182,0.9545454545454541
1183,0.9166666666666667
1184,-0.8999999999999999
1185,-0.95
1186,0.9029850746268657
1187,-0.90625
1188,-0.8846153846153846
1189,0.9166666666666667
1190,-0.9166666666666666
1191,-0.837962962962963
1192,0.9285714285714285
1193,0.9545454545454541
1194,0.9029850746268657
1195,-0.95
1196,-0.9166666666666666
1197,0.8999999999999997
1198,-0.9375
1199,-0.9285714285714285
1200,0.9545454545454541
1201,-0.95
1202,-0.9615384615384616
1203,0.9545454545454541
1204,-0.9545454545454545
1205,-0.9615384615384616
1206,0.8939393939393941
1207,0.9545454545454541
1208,0.9545454545454541
1209,0.9285714285714285
1210,-0.9166666666666666
1211,0.9666666666666663
1212,-0.9166666666666666
1213,-0.95
1214,0.9545454545454541
1215,-0.837962962962963
1216,-0.8076923076923076
1217,0.7822580645161288
1218,-0.9615384615384616
1219,-0.8333333333333333
1220,-0.8333333333333333
1221,-0.95
1222,-0.9285714285714285
1223,0.9545454545454541
1224,0.9545454545454541
1225,0.9166666666666667
1226,-0.9166666666666666
1227,0.9687499999999998
1228,0.7822580645161288
1229,0.9545454545454541
1230,0.9029850746268657
1231,0.9615384615384616
1232,-0.9166666666666666
1233,-0.9249999999999999
1234,0.9761904761904759
1235,0.9166666666666667
1236,-0.9615384615384616
1237,-0.8333333333333333
1238,-0.7857142857142857
1239,0.8749999999999998
1240,-0.8529411764705883
1241,-0.8999999999999999
1242,0.9666666666666663
1243,0.9545454545454541
1244,-0.95
1245,-0.9375
1246,-0.8846153846153846
1247,0.8749999999999998
1248,0.9285714285714285
1249,-0.875
1250,0.9285714285714285
1251,-0.9666666666666667
1252,-0.8333333333333333
1253,-0.875
1254,-0.95
1255,0.9062499999999999
1256,0.9666666666666663
1257,-0.95
1258,-0.9249999999999999
1259,0.9029850746268657
1260,0.8939393939393941
1261,-0.875
1262,0.8928571428571429
1263,0.9444444444444444
1264,0.9545454545454541
1265,-0.95
1266,-0.95
1267,-0.95
1268,0.9444444444444444
1269,-0.9285714285714285
1270,-0.8333333333333333
1271,-0.875
1272,0.9029850746268657
1273,0.9545454545454541
1274,0.9545454545454541
1275,-0.9375
1276,0.9615384615384616
1277,-0.95
1278,-0.9166666666666666
1279,0.9761904761904759
1280,-0.9375
1281,-0.95
1282,-0.9375
1283,0.8500000000000002
1284,-0.95
1285,-0.8333333333333333
1286,-0.9166666666666666
1287,-0.9285714285714285
1288,-0.8333333333333333
1289,-0.9545454545454545
1290,-0.95
1291,-0.9545454545454545
1292,0.9687499999999998
1293,-0.9285714285714285
1294,-0.95
1295,0.9545454545454541
1296,0.9545454545454541
1297,-0.9166666666666666
1298,-0.9375
1299,0.9545454545454541
1300,0.9848484848484848
1301,-0.95
1302,0.9761904761904759
1303,-0.7954545454545455
1304,-0.8529411764705883
1305,0.9444444444444444
1306,-0.875
1307,0.9285714285714285
1308,-0.875
1309,0.9761904761904759
1310,-0.9166666666666666
1311,-0.9166666666666666
1312,-0.9375
1313,0.9029850746268657
1314,0.9761904761904759
1315,0.9062499999999999
1316,0.833333333333333
